Gene	Species	Experiment accession	Comparison	log_2 fold change	Adjusted p-value	t-statistic
Os01g0182600	oryza sativa	E-MTAB-1625	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	-2.3	2.44092594154424e-24	
Os04g0401700	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '24 hour; plant embryo coleoptile'	-2.3	8.43512860500329e-24	
Os01g0823900	oryza sativa	E-MTAB-6740	'seed germination stage' vs 'seed dormant stage' in  '30 degree celsius; 8 hour'	2.3	1.68219944955974e-15	
Os08g0492500	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	2.3	6.69172334587629e-13	
Os01g0741900	oryza sativa	E-MTAB-4994	'drought environment' vs 'normal watering'	2.3	3.15610712987292e-10	
Os03g0348900	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP7342' vs 'mock'	2.3	2.63267101128839e-8	
Os01g0667200	oryza sativa	E-MEXP-1766	'24 hour, germination' vs '0 hour, dry seed'	2.3	1.25356244852809e-7	
Os01g0141000	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain RS105' vs 'mock'	2.3	2.68054186431875e-7	
Os03g0669100	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '1 hour'	-2.3	3.62285406276467e-7	
Os08g0492500	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	-2.3	3.69563266060335e-7	
Os04g0401700	oryza sativa	E-GEOD-66935	'nitrogen; 1/16 of the normal concentration' vs 'nitrogen; control'	2.3	0.00000271906668717724	
Os04g0460600	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	2.3	0.0000063881215720391	
Os04g0401700	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	2.3	0.0000206274951467698	
Os02g0126400	oryza sativa	E-MEXP-2267	'3 hour' vs '1 hour' in 'anaerobic'	2.3	0.0000353964742265214	
Os01g0699100	oryza sativa	E-MTAB-5118	'60:60 carbon:nitrogen ratio' vs '1:1 carbon:nitrogen ratio'	2.3	0.0000360233961187467	
Os01g0667200	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	2.3	0.0000367115394932759	
Os04g0460600	oryza sativa	E-MEXP-2311	'wild type; internode' vs 'wild type; internode pith parenchyma'	-2.3	0.0000527424406971299	
Os01g0699100	oryza sativa	E-MTAB-5118	'60:1 carbon:nitrogen ratio' vs '1:1 carbon:nitrogen ratio'	2.3	0.000059533634062274	
Os07g0685700	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 48 hour' vs 'control; sensitive to chilling'	2.3	0.0000736526814952382	
Os01g0626400	oryza sativa	E-GEOD-25206	'chromium(6+); 100 micromolar' vs 'water'	2.3	0.000106649270343129	
Os02g0731200	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 10 degree celsius'	-2.3	0.000122132498093701	
Os08g0112700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; none'	2.3	0.000209965780755928	
Os05g0476700	oryza sativa	E-GEOD-37940	'24 hour;cold stress' vs '0 hour;control' in 'K354'	2.3	0.000229811312136335	
Os01g0818400	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	2.3	0.000336754013751059	
Os02g0649300	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	2.3	0.000427603513984914	
Os03g0128700	oryza sativa	E-GEOD-39432	'42 days after flowering' vs '7 days after flowering' in 'embryo'	-2.3	0.000601947156700756	
Os01g0818400	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	2.3	0.00128638941681598	
Os01g0141000	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae T7174' vs 'Nipponbare; mock'	2.3	0.00150631004198074	
Os08g0112700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; none'	2.3	0.00165319991754882	
Os01g0699100	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; none'	2.3	0.0019524451060247	
Os05g0476700	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	2.3	0.00397725426071246	
Os01g0626400	oryza sativa	E-GEOD-46867	'pho2 knockout' vs 'wild type' in 'shoot'	2.3	0.00715835110497216	
Os02g0126400	oryza sativa	E-GEOD-58603	'none; wild type genotype; sodium chloride 140 millimolar; leaf' vs 'none; wild type genotype; normal watering; leaf'	-2.3	0.00957458533507785	
Os02g0649300	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	2.3	0.0169704756056918	
Os01g0699100	oryza sativa	E-GEOD-58603	'none; wild type genotype; sodium chloride 140 millimolar; leaf' vs 'none; wild type genotype; normal watering; leaf'	-2.3	0.0188263361158777	
Os02g0649300	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	2.3	0.0267268231177993	
Os02g0649300	oryza sativa	E-GEOD-116423	'ZnF8 deletion mutant' vs 'wild type genotype' in 'ZnF8 cohort'	2.2	1.40911079037242e-42	
Os01g0741900	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '24 hour; plant embryo coleoptile'	-2.2	3.44387770037435e-41	
Os03g0128700	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	2.2	2.28830518596092e-36	
Os04g0603200	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	2.2	5.47611833570773e-17	
Os05g0476700	oryza sativa	E-MTAB-4050	'N-acetylchitoheptaose' vs 'mock' in 'wild type'	2.2	2.2391412208291e-16	
Os02g0126400	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Volano'	2.2	4.16957943647504e-15	
Os07g0684900	oryza sativa	E-MTAB-5025	'Laodelphax striatella' vs 'none'	2.2	6.4029467485997e-15	
Os01g0741900	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 30 degree celsius'	2.2	9.99751414816834e-15	
Os03g0348900	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	-2.2	1.49095659021606e-13	
Os01g0699100	oryza sativa	E-MTAB-5941	'cold temperature regimen; 2 hour' vs 'none; 0 hour' in 'Thaibonnet'	2.2	2.29468741841674e-13	
Os03g0348900	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain RS105' vs 'mock'	2.2	6.66631058874201e-12	
Os01g0626400	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	2.2	3.4346532098827e-10	
Os05g0476700	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'shoot' at '24 hour'	2.2	3.6392885196104e-9	
Os05g0476700	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS256' vs 'mock'	2.2	7.75867877954232e-8	
Os08g0492500	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	-2.2	2.86956915744792e-7	
Os07g0143200	oryza sativa	E-MEXP-1766	'12 hour, germination' vs '0 hour, dry seed'	2.2	3.24612541818236e-7	
Os05g0476700	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	2.2	0.00000233139967567218	
Os05g0476700	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain L8' vs 'mock'	2.2	0.00000660408845911742	
Os03g0669100	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'K354'	2.2	0.0000128059705567491	
Os07g0685700	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	2.2	0.0000145874324085738	
Os08g0112700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; mock'	2.2	0.0000322272692762894	
Os01g0699100	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME2' vs 'IR24; none'	2.2	0.0000517125417046894	
Os03g0680800	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	2.2	0.000106199605894423	
Os07g0685700	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	2.2	0.000126632648075792	
Os05g0476700	oryza sativa	E-MEXP-2311	'wild type; internode' vs 'wild type; internode pith parenchyma'	-2.2	0.000151322842545869	
Os02g0701300	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	2.2	0.000171636286477447	
Os01g0182600	oryza sativa	E-GEOD-42028	'MADS29 OX overexpression' vs 'wild type'	2.2	0.000206846551837626	
Os07g0685700	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	2.2	0.000214495019100423	
Os01g0626400	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME2' vs 'IR24; none'	2.2	0.000235853073441628	
Os01g0182600	oryza sativa	E-MTAB-1624	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	-2.2	0.000254098339611883	
Os02g0649300	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain L8' vs 'mock'	2.2	0.000257195797936214	
Os01g0699100	oryza sativa	E-MTAB-5118	'60:60 carbon:nitrogen ratio' vs '1:60 carbon:nitrogen ratio'	2.2	0.000260517560232212	
Os07g0684900	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	2.2	0.000272113719210726	
Os07g0685700	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 8 hour' vs 'control; tolerant to chilling'	2.2	0.000276444452818044	
Os08g0492500	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	2.2	0.00028958320010863	
Os02g0701300	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	2.2	0.000419059099121951	
Os01g0823900	oryza sativa	E-MEXP-1766	'1 hour, germination' vs '0 hour, dry seed'	2.2	0.000761162531081566	
Os02g0701300	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	2.2	0.00090911605108575	
Os01g0667200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; none'	2.2	0.000923053952543318	
Os03g0128700	oryza sativa	E-GEOD-21397	69 days after transplanting' vs '13 days after transplanting'	2.2	0.00140626128166394	
Os01g0699100	oryza sativa	E-MTAB-1624	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	2.2	0.00155629290554745	
Os04g0460600	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; mock'	2.2	0.00182275117042809	
Os01g0626400	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 30 degree celsius'	-2.2	0.00217788321394611	
Os01g0823900	oryza sativa	E-GEOD-42028	'MADS29 OX overexpression' vs 'wild type'	2.2	0.0058684386779685	
Os04g0401700	oryza sativa	E-GEOD-29967	'Taichung Native 1; sensitive variety to brown planthopper; 8 hour' vs 'Taichung Native 1; sensitive variety to brown planthopper; 0 hour'	2.2	0.0145122142545857	
Os12g0169400	oryza sativa	E-GEOD-29967	'Taichung Native 1; sensitive variety to brown planthopper; 8 hour' vs 'Taichung Native 1; sensitive variety to brown planthopper; 0 hour'	-2.2	0.01475880283949	
Os01g0141000	oryza sativa	E-GEOD-61833	'Xanthomonas oryzae pv oryzae BXO43 (wild type)' vs 'water'	2.2	0.0147681831070656	
Os02g0701300	oryza sativa	E-GEOD-21396	'1.6-2.0 mm' vs '0.7-1.0 mm' in 'anther'	-2.2	0.0161811622128262	
Os01g0686800	oryza sativa	E-GEOD-35843	'Meloidogyne graminicola' vs 'mock' in 'root tip' at '7 day'	-2.2	0.0255410338144655	
Os01g0141000	oryza sativa	E-GEOD-109341	'sodium chloride; 100 millimolar' vs 'none' in 'Vialone Nano; root'	-2.1	1.71444729790746e-39	
Os05g0476700	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain B8-12' vs 'mock'	2.1	3.0470847323282e-14	
Os04g0401700	oryza sativa	E-CURD-37	'nitrogen fertiliser' vs 'none' in 'Pyricularia oryzae' at '2 day'	2.1	3.68980341607366e-13	
Os01g0699100	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	2.1	1.22096380180897e-10	
Os03g0669100	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '6 hour'	2.1	2.07795291145827e-8	
Os11g0171500	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	2.1	9.5060573638453e-7	
Os08g0492500	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '3 hour'	2.1	0.00000171362321769507	
Os11g0171500	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	2.1	0.00000171455420822439	
Os03g0128700	oryza sativa	E-MEXP-2267	'12 hour' vs '1 hour' in 'anaerobic'	2.1	0.00000279518252825782	
Os04g0401700	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	2.1	0.00000322593213998965	
Os05g0476700	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '3 hour'	2.1	0.00000537741332354877	
Os04g0401700	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	2.1	0.00000696019466461487	
Os01g0182600	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99A-2' vs 'Nipponbare; mock'	-2.1	0.00000736780002425176	
Os05g0584200	oryza sativa	E-GEOD-37940	'2 hour;cold stress' vs '0 hour;control' in 'C418'	2.1	0.0000352416652255217	
Os03g0140400	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain B8-12' vs 'mock'	-2.1	0.0000450602353250403	
Os01g0182600	oryza sativa	E-GEOD-37940	'12 hour;cold stress' vs '0 hour;control' in 'K354'	-2.1	0.0000480135134900048	
Os07g0685700	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 48 hour' vs 'control; tolerant to chilling'	2.1	0.000063510608026816	
Os02g0649300	oryza sativa	E-GEOD-33204	'75 day; Huahui 1; control' vs '75 day; wild type; control'	2.1	0.0000974714225163709	
Os01g0699100	oryza sativa	E-GEOD-44250	'potassium deficient medium for 5 days' vs 'potassium sufficient medium for 5 days'	-2.1	0.000142708257875769	
Os02g0649300	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 30 degree celsius'	2.1	0.000202506168265452	
Os05g0476700	oryza sativa	E-GEOD-37940	'12 hour;cold stress' vs '0 hour;control' in 'K354'	2.1	0.000327420443335798	
Os02g0649300	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae T7174' vs 'Nipponbare; mock'	2.1	0.000390359537299892	
Os03g0128700	oryza sativa	E-GEOD-21396	'42 days after flowering' vs '7 days after flowering' in 'embryo'	-2.1	0.000436049815044648	
Os07g0685700	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	2.1	0.000723071654970342	
Os01g0823900	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	2.1	0.00103838662835235	
Os01g0141000	oryza sativa	E-GEOD-46867	'gi knockout' vs 'wild type' in 'shoot'	-2.1	0.00127108272844116	
Os01g0818400	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	2.1	0.00160856701573914	
Os01g0667200	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; mock'	2.1	0.00188175099364208	
Os01g0741900	oryza sativa	E-GEOD-29967	'Taichung Native 1; sensitive variety to brown planthopper; 24 hour' vs 'Taichung Native 1; sensitive variety to brown planthopper; 0 hour'	2.1	0.00291954356202413	
Os01g0686800	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 24 hour' vs 'control; tolerant to chilling'	-2.1	0.00410325974988266	
Os03g0140400	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	-2.1	0.00523628179158461	
Os04g0401700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae T7174' vs 'IR24; none'	2.1	0.00610834649229428	
Os04g0401700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; none'	2.1	0.00704686540760847	
Os01g0141000	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO86' vs 'IR24; none'	2.1	0.00786978078483207	
Os01g0141000	oryza sativa	E-GEOD-61833	'Xanthomonas oryzae pv oryzae BXO1003 (LPS-, EPS-)' vs 'water'	2.1	0.0175196972936338	
Os02g0649300	oryza sativa	E-GEOD-40242	'cea62 mutant' vs 'wild type'	2.1	0.0182227494645401	
Os03g0348900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; mock'	2.1	0.0410420626120424	
Os04g0603200	oryza sativa	E-GEOD-115371	'72 hour anaerobic environment; 24 hour aerobic environment' vs 'none' in '96 hour; coleoptile'	-2.1	0.0422030471553459	
Os08g0199525	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '48 hour; coleoptile'	-2.1	0.0483811424121115	
Os03g0319300	oryza sativa	E-MTAB-6740	'192 hour' vs '8 hour' in 'seed dormant stage; 30 degree celsius'	-2	2.29021449277043e-101	
Os01g0182600	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '24 hour; plant embryo coleoptile'	-2	4.14559946558425e-65	
Os02g0126400	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '72 hour; coleoptile'	-2	1.33869028128103e-63	
Os01g0182600	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	-2	1.87301836033343e-52	
Os02g0766700	oryza sativa	E-MTAB-5025	'microinjection with insect-derived Rice stripe virus' vs 'microinjection with extracts of nonviruliferous planthoppers'	2	5.22194937302462e-41	
Os08g0112700	oryza sativa	E-MTAB-5941	'Volano' vs 'Thaibonnet' in 'cold temperature regimen' at '2 hour'	-2	1.09654538686343e-20	
Os07g0569700	oryza sativa	E-MTAB-4306	'cadmium sulfate; 50 micromolar' vs 'none' in 'root' at '24 hour'	2	8.95285489201761e-16	
Os01g0191300	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '528 hour'	-2	9.92112882453724e-16	
Os01g0741900	oryza sativa	E-MTAB-1625	'300 millimolar sodium chloride' at '24 hours' vs. '5 hours'	2	1.05858731831047e-8	
Os02g0649300	oryza sativa	E-CURD-48	'sodium dihydrogenphosphate; 0.323 millimolar' vs 'none' in 'treated directly; root' at '528 hour'	2	1.14453405243193e-8	
Os03g0348900	oryza sativa	E-MTAB-6740	'seed germination stage' vs 'seed dormant stage' in  '30 degree celsius; 8 hour'	2	3.69031796237018e-8	
Os05g0476700	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain BLS279' vs 'mock'	2	5.37490024897479e-8	
Os04g0401700	oryza sativa	E-CURD-28	'EXPA30::GFP' vs 'wild type genotype'	-2	2.53561307086182e-7	
Os11g0171500	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	2	7.28303239550998e-7	
Os08g0492500	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'susceptible to drought environment' at '6 hour'	2	0.00000106612777142292	
Os03g0669100	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	-2	0.00000152449694095163	
Os01g0626400	oryza sativa	E-MTAB-3230	'PEG Stress' vs 'normal' in 'Mutant'	2	0.00000163033381827898	
Os01g0741900	oryza sativa	E-MEXP-2267	'27 hour' vs '1 hour' in 'anaerobic'	2	0.00000176248434704699	
Os01g0741900	oryza sativa	E-MEXP-2267	'30 hour' vs '1 hour' in 'anaerobic'	2	0.00000203739634772277	
Os02g0126400	oryza sativa	E-GEOD-37940	'12 hour;cold stress' vs '0 hour;control' in 'C418'	2	0.00000350742507245827	
Os01g0686800	oryza sativa	E-GEOD-37940	'48 hour;cold stress' vs '0 hour;control' in 'K354'	-2	0.00000506249961129555	
Os02g0766700	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Thaibonnet'	2	0.00000508832603107211	
Os02g0766700	oryza sativa	E-MTAB-5118	'60:1 carbon:nitrogen ratio' vs '1:1 carbon:nitrogen ratio'	2	0.0000067945684910285	
Os02g0126400	oryza sativa	E-GEOD-37940	'12 hour;cold stress' vs '0 hour;control' in 'K354'	2	0.0000110347349057543	
Os04g0460600	oryza sativa	E-MEXP-2267	'24 hour' vs '1 hour' in 'anaerobic'	2	0.000017971117286815	
Os08g0118000	oryza sativa	E-GEOD-38023	'recovery from cold stress; sensitive to chilling; 24 hour' vs 'control; sensitive to chilling'	2	0.0000201981030924948	
Os07g0685700	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	2	0.0000205637895613838	
Os02g0766700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; mock'	2	0.0000218933016302986	
Os07g0685700	oryza sativa	E-MEXP-2267	'3 hour' vs '1 hour' in 'anaerobic'	2	0.0000220999055524736	
Os01g0667200	oryza sativa	E-MTAB-5524	'4-chloro-6-methyl-2-phenylpyrimidine; 100 micromolar' vs 'vehicle' at '4 hour'	2	0.0000287198287962859	
Os03g0348900	oryza sativa	E-GEOD-67588	'Xanthomonas oryzae pv. oryzicola strain CFBP2286' vs 'mock'	2	0.0000344345815583847	
Os02g0649300	oryza sativa	E-GEOD-53858	'OsSLAC7 T-DNA insertion mutant' vs 'wild type genotype'	2	0.0000425669703877806	
Os07g0684900	oryza sativa	E-MEXP-1766	'3 hour, germination' vs '0 hour, dry seed'	2	0.0000645791225565818	
Os01g0626400	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	2	0.0000660747005480414	
Os01g0667200	oryza sativa	E-MTAB-5524	'fenclorim; 100 micromolar' vs 'vehicle' at '4 hour'	2	0.000143500829120018	
Os04g0659900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; none'	2	0.000147020293845179	
Os08g0112700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; mock'	2	0.000391066176502785	
Os05g0476700	oryza sativa	E-GEOD-37940	'6 hour;cold stress' vs '0 hour;control' in 'K354'	2	0.000580242413738304	
Os01g0823900	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 8 hour' vs 'control; sensitive to chilling'	2	0.000615966455559121	
Os01g0818400	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	2	0.000658908844135198	
Os01g0141000	oryza sativa	E-GEOD-38023	'cold stress; sensitive to chilling; 2 hour' vs 'control; sensitive to chilling'	2	0.000917545120326688	
Os03g0128700	oryza sativa	E-GEOD-21397	'76 days after transplanting' vs '13 days after transplanting'	2	0.00105137078104689	
Os03g0128700	oryza sativa	E-GEOD-39432	'14 days after flowering' vs '7 days after flowering' in 'endosperm'	2	0.00108326111118359	
Os08g0112700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A-2' vs 'IR24; none'	2	0.00111693042201167	
Os01g0141000	oryza sativa	E-GEOD-36272	'Nipponbare; Xanthomonas oryzae PXO99AME5' vs 'Nipponbare; mock'	2	0.00148294268167236	
Os01g0699100	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; mock'	2	0.00149313841744272	
Os05g0584200	oryza sativa	E-GEOD-38023	'cold stress; tolerant to chilling; 2 hour' vs 'control; tolerant to chilling'	2	0.00168174023928851	
Os04g0460600	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME1' vs 'IR24; none'	2	0.00171738664664627	
Os08g0112700	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99A' vs 'IR24; mock'	2	0.00336317455310287	
Os02g0579600	oryza sativa	E-MTAB-5524	'fenclorim; 100 micromolar' vs 'vehicle' at '4 hour'	2	0.00486993023398946	
Os04g0401700	oryza sativa	E-GEOD-21397	'20 days after transplanting' vs '13 days after transplanting'	2	0.00705717007111569	
Os05g0584200	oryza sativa	E-MEXP-2311	'mutant; internode pith parenchyma' vs 'wild type; internode pith parenchyma'	2	0.00781940656942899	
Os03g0348900	oryza sativa	E-GEOD-36272	'IR24; Xanthomonas oryzae PXO99AME5' vs 'IR24; mock'	2	0.0149355457401116	
Os07g0684900	oryza sativa	E-GEOD-29967	'Taichung Native 1; sensitive variety to brown planthopper; 8 hour' vs 'Taichung Native 1; sensitive variety to brown planthopper; 0 hour'	2	0.0204742842338892	
Os01g0182600	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '6 hour'	2	0.0213826382519715	
Os01g0182600	oryza sativa	E-GEOD-41647	'drought environment' vs 'control' in 'tolerant to drought environment' at '3 hour'	2	0.031491550231142	
Os02g0649300	oryza sativa	E-GEOD-46867	'pho2 knockout' vs 'wild type' in 'shoot'	2	0.0389699905388437	
Os01g0699100	oryza sativa	E-GEOD-39298	'Epi-df' vs 'wild type'	-2	0.043971554704166	
Os01g0741900	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '12 hour; plant embryo coleoptile'	-1.9	1.57663303354045e-50	
Os02g0766700	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '48 hour; coleoptile'	-1.9	5.69583874316043e-48	
Os04g0460600	oryza sativa	E-GEOD-116423	'ZnF5 deletion mutant' vs 'wild type genotype' in 'ZnF5 and Znf7 cohort'	1.9	8.37566838084237e-40	
Os12g0169400	oryza sativa	E-MTAB-5170	'elf18' vs 'none' in 'EFR:XA21:GFP' at '6 hour'	-1.9	8.1159065986167e-34	
Os01g0182600	oryza sativa	E-MTAB-1625	'300 millimolar sodium chloride' at '5 hours' vs. '1 hour'	1.9	2.69498718353179e-27	
Os01g0667200	oryza sativa	E-GEOD-115371	'anaerobic environment' vs 'none' in '96 hour; coleoptile'	-1.9	1.41235085013165e-23	
Os02g0701300	oryza sativa	E-MTAB-6740	'30 degree celsius' vs '10 degree celsius' in 'seed dormant stage; 192 hour'	-1.9	1.52735131704171e-19	
Os12g0169400	oryza sativa	E-MTAB-4050	'N-acetylchitoheptaose' vs 'mock' in 'wild type'	1.9	9.83250037124713e-17	
Os01g0626400	oryza sativa	E-MTAB-5941	'cold temperature regimen; 10 hour' vs 'none; 0 hour' in 'Volano'	1.9	1.77988331115523e-11	
